run_id,experiment_id,pattern,model,task_name,status,llm_calls,prompt_tokens,completion_tokens,planner_calls,executor_calls,duration_seconds,energy_kwh,pass_rate,timestamp
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,killer-sudoku-helper,FAILED,2,5850,693,0,2,900,0.036312812,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,kindergarten-garden,COMPLETED,3,10532,1449,0,3,426.1813692,0.005389823,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,knapsack,COMPLETED,3,6221,815,0,3,303.5577149,0.003840652,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,largest-series-product,FAILED,4,13570,1726,0,4,900,0.011352272,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,leap,COMPLETED,3,4485,429,0,3,179.8925686,0.002276629,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,ledger,FAILED,7,49309,5003,0,7,900,0.041759436,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,line-up,COMPLETED,3,6206,1267,0,3,644.5250341,0.008149192,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,linked-list,COMPLETED,3,12746,1797,0,3,653.441337,0.008262616,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,list-ops,FAILED,4,11238,1937,0,4,900,0.012368344,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,luhn,COMPLETED,3,8687,1367,0,3,447.7374001,0.005662409,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,markdown,FAILED,4,14530,2249,0,4,900,0.012940217,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,matching-brackets,COMPLETED,3,5295,1285,0,3,629.7628891,0.007963759,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,matrix,COMPLETED,3,6608,1425,0,3,388.8489347,0.004917984,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,meetup,FAILED,3,13037,2218,0,3,900,0.050957926,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,minesweeper,FAILED,4,12269,1202,0,4,900,0.020973661,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,nth-prime,COMPLETED,3,5907,1656,0,3,527.6065292,0.006672859,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,ocr-numbers,FAILED,4,22238,2476,0,4,900,0.018025673,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,octal,FAILED,3,6067,668,0,3,900,0.032412551,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,paasio,FAILED,3,7124,2439,0,3,900,0.045451537,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,palindrome-products,FAILED,2,5397,1406,0,2,900,0.038106165,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,pangram,COMPLETED,3,4690,299,0,3,92.22861314,0.00116887,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,pascals-triangle,COMPLETED,3,11386,746,0,3,330.1675529,0.004176236,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,perfect-numbers,FAILED,2,4249,529,0,2,900,0.036390614,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,phone-number,FAILED,4,18006,2136,0,4,900,0.015804263,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,pig-latin,FAILED,4,12621,1330,0,4,900,0.010488112,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,point-mutations,FAILED,4,9388,1480,0,4,900,0.007867028,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,poker,FAILED,4,27605,3171,0,4,900,0.023185373,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,pov,FAILED,2,5658,1505,0,2,900,0.057579433,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,prime-factors,COMPLETED,3,5345,630,0,3,229.197699,0.002900765,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,protein-translation,COMPLETED,3,7113,1317,0,3,365.9074098,0.004627797,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,proverb,FAILED,4,10850,1175,0,4,900,0.007231999,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,pythagorean-triplet,COMPLETED,4,11516,1236,0,4,530.7780315,0.007060902,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,queen-attack,FAILED,4,14780,1964,0,4,900,0.011860798,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,rail-fence-cipher,FAILED,4,14111,1556,0,4,900,0.01072692,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,raindrops,COMPLETED,3,7207,606,0,3,284.6632665,0.003601047,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,rational-numbers,COMPLETED,3,11410,2144,0,3,549.7718343,0.006951906,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,react,FAILED,4,11423,2043,0,4,900,0.010644278,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,rectangles,FAILED,4,13501,1641,0,4,900,0.015982222,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,relative-distance,FAILED,4,22485,1648,0,4,900,0.018192114,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,resistor-color,COMPLETED,3,6041,830,0,3,390.9500295,0.004944859,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,resistor-color-duo,COMPLETED,3,5873,744,0,3,177.3542672,0.002245173,1,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,resistor-color-expert,FAILED,4,21617,3506,0,4,900,0.024707869,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,resistor-color-trio,FAILED,4,15128,2466,0,4,900,0.017264283,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,rest-api,FAILED,4,17707,2444,0,4,900,0.017781438,0,2026-05-25T21:27:01Z
20260524-121225--reflection--qwen3_14b,20260524-121225--experiment,reflection,qwen3:14b,reverse-string,COMPLETED,3,4042,1250,0,3,368.9281965,0.004665963,1,2026-05-25T21:27:01Z
20260519-150438--rag--qwen3_4b,20260519-150438--experiment,rag,qwen3:4b,task_init,FAILED_MODEL_VERIFY,0,0,0,0,0,0,0,0,2026-05-19T13:06:02Z
20260519-150859--rag--qwen3_4b,20260519-150859--experiment,rag,qwen3:4b,task_init,FAILED_MODEL_VERIFY,0,0,0,0,0,0,0,0,2026-05-19T13:10:23Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,accumulate,COMPLETED,1,1418,1073,0,1,81.81470895,0.001073335,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,acronym,FAILED,0,0,0,0,0,900,0.01311695214,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,affine-cipher,FAILED,0,0,0,0,0,900,0.01309992594,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,all-your-base,FAILED,0,0,0,0,0,900,0.01311480695,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,allergies,FAILED,0,0,0,0,0,900,0.01309759878,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,alphametics,FAILED,0,0,0,0,0,900,0.01311100995,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,anagram,FAILED,0,0,0,0,0,900,0.01310445673,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,armstrong-numbers,COMPLETED,1,1480,1629,0,1,209.2099929,0.002594022,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,atbash-cipher,FAILED,0,0,0,0,0,900,0.01310745987,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,bank-account,FAILED,0,0,0,0,0,900,0.01310178013,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,beer-song,FAILED,0,0,0,0,0,900,0.01310774125,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,binary,FAILED,0,0,0,0,0,900,0.01310296684,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,binary-search,COMPLETED,1,2084,1519,0,1,211.6301901,0.002615235,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,binary-search-tree,FAILED,0,0,0,0,0,900,0.013102791,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,bob,FAILED,0,0,0,0,0,900,0.01311497213,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,book-store,FAILED,0,0,0,0,0,900,0.013107167,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,bottle-song,FAILED,0,0,0,0,0,900,0.01311388886,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,bowling,FAILED,0,0,0,0,0,900,0.01311165813,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,camicia,FAILED,0,0,0,0,0,900,0.01311124493,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,change,FAILED,0,0,0,0,0,900,0.013112787,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,circular-buffer,FAILED,0,0,0,0,0,900,0.01311035187,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,clock,FAILED,0,0,0,0,0,900,0.01311497925,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,collatz-conjecture,COMPLETED,1,1849,1322,0,1,106.2918038,0.001232804,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,complex-numbers,FAILED,0,0,0,0,0,900,0.013110781,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,connect,FAILED,0,0,0,0,0,900,0.01311492671,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,crypto-square,FAILED,0,0,0,0,0,900,0.01311199582,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,custom-set,FAILED,0,0,0,0,0,900,0.01311165743,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,darts,FAILED,0,0,0,0,0,900,0.01311269255,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,diamond,FAILED,0,0,0,0,0,900,0.0131121706,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,difference-of-squares,COMPLETED,1,1462,1472,0,1,106.237042,0.001232935,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,diffie-hellman,COMPLETED,1,1639,1401,0,1,106.2830212,0.001234246,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,dnd-character,FAILED,0,0,0,0,0,900,0.0131129677,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,dominoes,FAILED,0,0,0,0,0,900,0.01311116714,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,dot-dsl,FAILED,0,0,0,0,0,900,0.013112603,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,eliuds-eggs,FAILED,0,0,0,0,0,900,0.0131128764,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,error-handling,FAILED,0,0,0,0,0,900,0.013112143,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,etl,FAILED,0,0,0,0,0,900,0.013114467,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,flatten-array,FAILED,0,0,0,0,0,900,0.01311343036,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,flower-field,FAILED,0,0,0,0,0,900,0.013108523,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,food-chain,FAILED,0,0,0,0,0,900,0.01311081289,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,forth,FAILED,0,0,0,0,0,900,0.01311020155,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,game-of-life,FAILED,0,0,0,0,0,900,0.01311310538,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,gigasecond,COMPLETED,1,2175,1542,0,1,228.5804911,0.002630434,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,go-counting,FAILED,0,0,0,0,0,900,0.013107441,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,grade-school,FAILED,0,0,0,0,0,900,0.013110953,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,grains,COMPLETED,1,1606,1492,0,1,113.7711349,0.001325459,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,grep,FAILED,0,0,0,0,0,900,0.01311326193,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,hamming,COMPLETED,1,1764,1725,0,1,236.4700689,0.002726452,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,hangman,FAILED,0,0,0,0,0,900,0.01311290451,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,hello-world,COMPLETED,1,1383,464,0,1,42.08172703,0.000504402,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,hexadecimal,FAILED,0,0,0,0,0,900,0.01311036622,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,high-scores,FAILED,0,0,0,0,0,900,0.01311114927,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,house,FAILED,0,0,0,0,0,900,0.01311360569,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,isbn-verifier,FAILED,0,0,0,0,0,900,0.01311085378,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,isogram,FAILED,0,0,0,0,0,900,0.01311154339,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,killer-sudoku-helper,FAILED,0,0,0,0,0,900,0.01311008549,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,kindergarten-garden,FAILED,0,0,0,0,0,900,0.01311264978,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,knapsack,FAILED,0,0,0,0,0,900,0.01311265487,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,largest-series-product,FAILED,0,0,0,0,0,900,0.0131107552,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,leap,FAILED,0,0,0,0,0,900,0.01311401353,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,ledger,FAILED,0,0,0,0,0,900,0.013112985,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,line-up,FAILED,0,0,0,0,0,900,0.01311148689,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,linked-list,FAILED,0,0,0,0,0,900,0.01311300171,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,list-ops,FAILED,0,0,0,0,0,900,0.013114546,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,luhn,FAILED,0,0,0,0,0,900,0.013108595,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,markdown,FAILED,0,0,0,0,0,900,0.01311280953,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,matching-brackets,FAILED,0,0,0,0,0,900,0.01311207133,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,matrix,FAILED,0,0,0,0,0,900,0.01311089239,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,meetup,FAILED,0,0,0,0,0,900,0.01311547062,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,minesweeper,FAILED,0,0,0,0,0,900,0.01310904499,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,nth-prime,FAILED,0,0,0,0,0,900,0.01311515161,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,ocr-numbers,FAILED,0,0,0,0,0,900,0.01311179608,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,octal,FAILED,0,0,0,0,0,900,0.01310929206,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,paasio,FAILED,0,0,0,0,0,900,0.01311226639,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,palindrome-products,FAILED,0,0,0,0,0,900,0.01311380731,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,pangram,COMPLETED,1,1563,1532,0,1,119.4163899,0.001379713,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,pascals-triangle,FAILED,0,0,0,0,0,900,0.0131145037,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,perfect-numbers,FAILED,0,0,0,0,0,900,0.013110733,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,phone-number,FAILED,0,0,0,0,0,900,0.01311341377,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,pig-latin,FAILED,0,0,0,0,0,900,0.01311216004,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,point-mutations,FAILED,0,0,0,0,0,900,0.01311340984,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,poker,FAILED,0,0,0,0,0,900,0.01311029666,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,pov,FAILED,0,0,0,0,0,900,0.01311285033,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,prime-factors,COMPLETED,1,1519,1136,0,1,90.71628785,0.001054591,1,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,protein-translation,FAILED,0,0,0,0,0,900,0.01311191483,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,proverb,FAILED,0,0,0,0,0,900,0.013112273,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,pythagorean-triplet,FAILED,0,0,0,0,0,900,0.013111378,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,queen-attack,FAILED,0,0,0,0,0,900,0.013112372,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,rail-fence-cipher,FAILED,0,0,0,0,0,900,0.013114009,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,raindrops,FAILED,0,0,0,0,0,900,0.013113008,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,rational-numbers,FAILED,0,0,0,0,0,900,0.013108979,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,react,FAILED,0,0,0,0,0,900,0.013112389,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,rectangles,FAILED,0,0,0,0,0,900,0.013109977,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,relative-distance,FAILED,0,0,0,0,0,900,0.013110869,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,resistor-color,FAILED,0,0,0,0,0,900,0.013111506,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,resistor-color-duo,FAILED,0,0,0,0,0,900,0.013110904,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,resistor-color-expert,FAILED,0,0,0,0,0,900,0.013113825,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,resistor-color-trio,FAILED,0,0,0,0,0,900,0.01311251,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,rest-api,FAILED,0,0,0,0,0,900,0.013111749,0,2026-05-20T17:17:10Z
20260519-151420--rag--qwen3_4b,20260519-151420--experiment,rag,qwen3:4b,reverse-string,COMPLETED,1,1375,919,0,1,71.97477102,0.000844732,1,2026-05-20T17:17:10Z
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,accumulate,COMPLETED,1,1418,850,0,1,30.02960706,0.000403972,1,2026-05-18T11:49:03Z
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,acronym,COMPLETED,1,1380,3088,0,1,82.69837785,0.000966071,1,2026-05-18T11:49:03Z
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,affine-cipher,FAILED,0,0,0,0,0,900,0.01310911143,0,2026-05-18T11:49:03Z
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,all-your-base,COMPLETED,2,5108,4932,0,2,245.1625991,0.002825576,1,2026-05-18T11:49:03Z
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,allergies,COMPLETED,1,1543,2000,0,1,169.219661,0.001953933,1,2026-05-18T11:49:03Z
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,alphametics,COMPLETED,2,6767,4038,0,2,228.2964311,0.002756264,1,2026-05-18T11:49:03Z
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,anagram,FAILED,1,1680,3311,0,1,900,0.01421726035,0,2026-05-18T11:49:03Z
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,armstrong-numbers,COMPLETED,1,1480,1490,0,1,39.82218099,0.000476772,1,2026-05-18T11:49:03Z
20260516-183312--rag--qwen3_8b,20260516-183312--experiment,rag,qwen3:8b,atbash-cipher,FAILED,0,0,0,0,0,900,0.013107876,0,2026-05-18T11:49:03Z
